Epoch 1/10 - loss=1.4033, val_acc=0.5407, val_loss=1.0104150807420715
Epoch 2/10 - loss=0.9135, val_acc=0.7040, val_loss=0.8198196181755584
Epoch 3/10 - loss=0.7019, val_acc=0.7743, val_loss=0.6492770275066525
Epoch 4/10 - loss=0.6010, val_acc=0.7905, val_loss=0.5971239895680953
Epoch 5/10 - loss=0.5605, val_acc=0.7985, val_loss=0.5799633708933367
Epoch 6/10 - loss=0.5402, val_acc=0.7992, val_loss=0.5798825372127182
Epoch 7/10 - loss=0.5211, val_acc=0.8073, val_loss=0.5614215859990448
Epoch 8/10 - loss=0.5107, val_acc=0.8100, val_loss=0.5518388797980307
Epoch 9/10 - loss=0.5012, val_acc=0.8087, val_loss=0.5510397742645318
Epoch 10/10 - loss=0.4918, val_acc=0.8098, val_loss=0.5492044562118099
test accuracy  0.8079
