Epoch 1/10 - loss=9.2993, val_acc=0.1000, val_loss=2.3026357014686827
Epoch 2/10 - loss=2.3028, val_acc=0.1013, val_loss=2.3025967712193465
Epoch 3/10 - loss=2.3028, val_acc=0.1013, val_loss=2.302655390023846
Epoch 4/10 - loss=2.3028, val_acc=0.0977, val_loss=2.3026241544337185
Epoch 5/10 - loss=2.3028, val_acc=0.0977, val_loss=2.302659703503515
Epoch 6/10 - loss=2.3028, val_acc=0.1000, val_loss=2.3026091683509
Epoch 7/10 - loss=2.3028, val_acc=0.1023, val_loss=2.3025709964520766
Epoch 8/10 - loss=2.3029, val_acc=0.1012, val_loss=2.3026350441167938
Epoch 9/10 - loss=2.3029, val_acc=0.1013, val_loss=2.3026247970613456
Epoch 10/10 - loss=2.3030, val_acc=0.0977, val_loss=2.3026669503856048
test accuracy  0.1
