Epoch 1/10 - loss=77.0460, val_acc=0.5420, val_loss=11.000512905824149
Epoch 2/10 - loss=4.6871, val_acc=0.5630, val_loss=2.4339942048128766
Epoch 3/10 - loss=2.2529, val_acc=0.4563, val_loss=2.279244822028507
Epoch 4/10 - loss=2.3227, val_acc=0.0977, val_loss=2.3093167958447793
Epoch 5/10 - loss=2.3048, val_acc=0.0977, val_loss=2.303364458064445
Epoch 6/10 - loss=2.3032, val_acc=0.1013, val_loss=2.302609766109956
Epoch 7/10 - loss=2.3030, val_acc=0.1000, val_loss=2.3032396275251292
Epoch 8/10 - loss=2.3031, val_acc=0.1012, val_loss=2.3033008240551363
Epoch 9/10 - loss=2.3031, val_acc=0.1013, val_loss=2.3028180807339353
Epoch 10/10 - loss=2.3032, val_acc=0.1000, val_loss=2.3029300361285636
test accuracy  0.1
